DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/03/2015,18:00,BRONX,10456,40.8317676,-73.9080232,"(40.8317676, -73.9080232)",PARK AVENUE,EAST 168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3146678,PASSENGER VEHICLE,OTHER,,,
01/03/2015,17:57,QUEENS,11385,40.7046065,-73.8982441,"(40.7046065, -73.8982441)",60 LANE,68 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3147265,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/03/2015,17:45,,,,,,LAUREL HILL BOULEVARD,61 STREET,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3147307,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,17:45,,,,,,CONDUIT BOULEVARD,LIBERTY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3146800,PASSENGER VEHICLE,,,,
01/03/2015,17:45,BRONX,10452,40.8454299,-73.9139752,"(40.8454299, -73.9139752)",JEROME AVENUE,FEATHERBED LANE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3151557,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2015,17:45,,,,,,65 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3146758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,17:43,BROOKLYN,11210,40.638606,-73.9482662,"(40.638606, -73.9482662)",FOSTER AVENUE,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3163815,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,17:30,MANHATTAN,10002,40.7150376,-73.9968076,"(40.7150376, -73.9968076)",BOWERY,BAYARD STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3146968,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,17:30,BROOKLYN,11212,40.6687091,-73.9173068,"(40.6687091, -73.9173068)",PITKIN AVENUE,SARATOGA AVENUE,,1,0,1,0,0,0,0,0,Pavement Slippery,,,,,3146787,PASSENGER VEHICLE,,,,
01/03/2015,17:30,QUEENS,11413,40.6672939,-73.7371136,"(40.6672939, -73.7371136)",138 AVENUE,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147280,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,17:30,QUEENS,11368,40.7578241,-73.8609985,"(40.7578241, -73.8609985)",108 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3146941,PASSENGER VEHICLE,OTHER,,,
01/03/2015,17:30,MANHATTAN,10010,40.7385503,-73.9804201,"(40.7385503, -73.9804201)",EAST 24 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146597,PASSENGER VEHICLE,LIVERY VEHICLE,,,
01/03/2015,17:25,MANHATTAN,10002,40.7152095,-73.9842579,"(40.7152095, -73.9842579)",GRAND STREET,PITT STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3146981,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,17:20,BROOKLYN,11223,40.5981013,-73.9630327,"(40.5981013, -73.9630327)",AVENUE U,EAST 8 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3146737,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,17:17,QUEENS,11418,40.6966162,-73.8162064,"(40.6966162, -73.8162064)",ATLANTIC AVENUE,133 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3147250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,17:15,MANHATTAN,10029,40.7960032,-73.9354092,"(40.7960032, -73.9354092)",EAST 116 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146649,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,17:10,MANHATTAN,10034,40.8634114,-73.9231348,"(40.8634114, -73.9231348)",POST AVENUE,ACADEMY STREET,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3147034,PASSENGER VEHICLE,,,,
01/03/2015,17:05,BROOKLYN,11234,40.6050714,-73.9298678,"(40.6050714, -73.9298678)",AVENUE U,EAST 33 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147124,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,16:45,QUEENS,11436,40.682097,-73.801709,"(40.682097, -73.801709)",115 AVENUE,141 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3146927,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,16:45,MANHATTAN,10017,40.7528008,-73.9792862,"(40.7528008, -73.9792862)",EAST 42 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3146609,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,16:35,MANHATTAN,10023,40.7773037,-73.9825823,"(40.7773037, -73.9825823)",AMSTERDAM AVENUE,WEST 70 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3146641,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,16:30,,,,,,FOREST AVENUE,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3147371,UNKNOWN,,,,
01/03/2015,16:30,BROOKLYN,11234,40.6390546,-73.9212962,"(40.6390546, -73.9212962)",FOSTER AVENUE,EAST 58 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147123,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,16:28,BRONX,10455,40.8160462,-73.911943,"(40.8160462, -73.911943)",WESTCHESTER AVENUE,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3147040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,16:25,,,40.7475779,-73.7614602,"(40.7475779, -73.7614602)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3147336,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,16:24,MANHATTAN,10021,40.7711469,-73.9679946,"(40.7711469, -73.9679946)",5 AVENUE,EAST 70 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3147011,TAXI,SPORT UTILITY / STATION WAGON,,,
01/03/2015,16:21,QUEENS,11419,40.6903524,-73.8360419,"(40.6903524, -73.8360419)",109 STREET,95 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3147249,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,16:20,MANHATTAN,10013,40.7210624,-73.9981962,"(40.7210624, -73.9981962)",BROOME STREET,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3146969,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
01/03/2015,16:10,,,40.6903113,-73.9988005,"(40.6903113, -73.9988005)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3147191,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/03/2015,16:10,,,,,,SHELL ROAD,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Drugs (Illegal),Drugs (Illegal),,,,3146734,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,16:00,STATEN ISLAND,10306,40.5679665,-74.1230933,"(40.5679665, -74.1230933)",SOUTH RAILROAD AVENUE,TYSENS LANE,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3147380,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,16:00,BRONX,10473,40.8198333,-73.8419299,"(40.8198333, -73.8419299)",ZEREGA AVENUE,RANDALL AVENUE,,2,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,,,,3147057,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,16:00,QUEENS,11420,40.6663322,-73.8105512,"(40.6663322, -73.8105512)",SOUTH CONDUIT AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3147286,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/03/2015,16:00,QUEENS,11420,40.6663322,-73.8105512,"(40.6663322, -73.8105512)",SOUTH CONDUIT AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3147285,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/03/2015,15:45,MANHATTAN,10065,40.7653103,-73.9638424,"(40.7653103, -73.9638424)",EAST 65 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,3146634,TAXI,PASSENGER VEHICLE,,,
01/03/2015,15:45,MANHATTAN,10017,40.751453,-73.9781533,"(40.751453, -73.9781533)",EAST 41 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146612,BUS,PASSENGER VEHICLE,,,
01/03/2015,15:45,MANHATTAN,10002,40.7137447,-73.9939435,"(40.7137447, -73.9939435)",EAST BROADWAY,FORSYTH STREET,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3146970,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,15:30,BROOKLYN,11220,40.6394811,-74.0161675,"(40.6394811, -74.0161675)",60 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146779,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:23,QUEENS,11421,40.6873391,-73.8637488,"(40.6873391, -73.8637488)",90 AVENUE,77 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146845,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2015,15:22,BROOKLYN,11203,40.6601774,-73.9281915,"(40.6601774, -73.9281915)",REMSEN AVENUE,EAST 53 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3147147,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:15,MANHATTAN,10027,40.8170086,-73.9594934,"(40.8170086, -73.9594934)",SAINT CLAIR PLACE,WEST 125 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146653,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:15,BROOKLYN,11212,40.6639523,-73.9209713,"(40.6639523, -73.9209713)",BLAKE AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146788,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:10,BROOKLYN,11213,40.6685062,-73.9256052,"(40.6685062, -73.9256052)",BUFFALO AVENUE,EASTERN PARKWAY,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3147662,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,15:10,MANHATTAN,10019,40.7640329,-73.9824702,"(40.7640329, -73.9824702)",WEST 54 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3147002,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:05,BROOKLYN,11211,40.7166493,-73.9447353,"(40.7166493, -73.9447353)",GRAHAM AVENUE,JACKSON STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3146833,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,15:05,BRONX,10459,40.8231448,-73.8904211,"(40.8231448, -73.8904211)",HOE AVENUE,ALDUS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146676,PASSENGER VEHICLE,VAN,,,
01/03/2015,15:00,MANHATTAN,10025,40.7928576,-73.9675292,"(40.7928576, -73.9675292)",WEST 96 STREET,COLUMBUS AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3147027,TAXI,,,,
01/03/2015,15:00,MANHATTAN,10003,40.7319971,-73.990211,"(40.7319971, -73.990211)",EAST 11 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146587,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,15:00,BRONX,10466,40.8917089,-73.8544505,"(40.8917089, -73.8544505)",EAST 232 STREET,BUSSING AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3146715,PASSENGER VEHICLE,OTHER,OTHER,OTHER,
01/03/2015,14:53,BROOKLYN,11236,40.6435901,-73.9047008,"(40.6435901, -73.9047008)",EAST 94 STREET,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3146765,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,14:53,BROOKLYN,11214,40.5972673,-73.9986569,"(40.5972673, -73.9986569)",CROPSEY AVENUE,BAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147114,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2015,14:50,,,,,,,,PL OF BARRETT AVE AND FOREST AVE,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3147366,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,14:46,BROOKLYN,11216,40.6770266,-73.952678,"(40.6770266, -73.952678)",BEDFORD AVENUE,DEAN STREET,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3148254,PASSENGER VEHICLE,,,,
01/03/2015,14:45,QUEENS,11385,40.7035377,-73.9033816,"(40.7035377, -73.9033816)",WOODWARD AVENUE,PUTNAM AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3147270,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,14:41,MANHATTAN,10026,40.7981287,-73.948312,"(40.7981287, -73.948312)",EAST 112 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147458,PICK-UP TRUCK,UNKNOWN,,,
01/03/2015,14:40,BROOKLYN,11226,40.6513697,-73.9559072,"(40.6513697, -73.9559072)",BEDFORD AVENUE,MARTENSE STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3147145,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,14:40,BROOKLYN,11201,40.6997037,-73.9804639,"(40.6997037, -73.9804639)",NAVY STREET,SANDS STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Turning Improperly,,,,3147233,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,14:30,BROOKLYN,11234,40.6157952,-73.9393584,"(40.6157952, -73.9393584)",AVENUE P,EAST 35 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147129,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,14:30,BROOKLYN,11224,40.5803795,-73.9676001,"(40.5803795, -73.9676001)",NEPTUNE AVENUE,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3146733,SPORT UTILITY / STATION WAGON,BICYCLE,,,
01/03/2015,14:30,BROOKLYN,11221,40.6859719,-73.9266746,"(40.6859719, -73.9266746)",PATCHEN AVENUE,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147213,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2015,14:30,BROOKLYN,11208,40.6770327,-73.878663,"(40.6770327, -73.878663)",LIBERTY AVENUE,MONTAUK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3146799,PASSENGER VEHICLE,LIVERY VEHICLE,,,
01/03/2015,14:25,QUEENS,11435,40.7036749,-73.8139508,"(40.7036749, -73.8139508)",88 AVENUE,139 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146847,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2015,14:25,QUEENS,11422,40.665256,-73.7353338,"(40.665256, -73.7353338)",SOUTH CONDUIT AVENUE,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3146863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,14:25,BROOKLYN,11220,40.6368247,-74.0117603,"(40.6368247, -74.0117603)",7 AVENUE,60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3146775,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,14:00,STATEN ISLAND,10314,40.6129884,-74.1240768,"(40.6129884, -74.1240768)",VICTORY BOULEVARD,RAYMOND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147363,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,14:00,QUEENS,11434,40.6686085,-73.781667,"(40.6686085, -73.781667)",ROCKAWAY BOULEVARD,137 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3146922,PASSENGER VEHICLE,VAN,,,
01/03/2015,14:00,BRONX,10455,40.8160806,-73.9176873,"(40.8160806, -73.9176873)",EAST 149 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3147041,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
01/03/2015,13:55,MANHATTAN,10002,40.7212488,-73.9922364,"(40.7212488, -73.9922364)",RIVINGTON STREET,CHRYSTIE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3146971,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,13:50,,,,,,3 AVENUE,90 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Failure to Keep Right,Unspecified,,,3146757,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,
01/03/2015,13:50,QUEENS,11413,40.6788433,-73.754179,"(40.6788433, -73.754179)",SPRINGFIELD BOULEVARD,135 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146923,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,13:38,QUEENS,11101,40.7497328,-73.9360965,"(40.7497328, -73.9360965)",NORTHERN BOULEVARD,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147303,OTHER,BUS,,,
01/03/2015,13:38,BROOKLYN,11215,40.6664196,-73.9753371,"(40.6664196, -73.9753371)",PROSPECT PARK WEST,6 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146810,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,13:35,MANHATTAN,10128,40.7851932,-73.9493331,"(40.7851932, -73.9493331)",EAST 96 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3147022,UNKNOWN,PASSENGER VEHICLE,,,
01/03/2015,13:32,QUEENS,11385,40.7129023,-73.906077,"(40.7129023, -73.906077)",METROPOLITAN AVENUE,FOREST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3147267,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,13:30,BROOKLYN,11228,40.621814,-74.0022766,"(40.621814, -74.0022766)",70 STREET,14 AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,,,,,3146756,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,13:30,,,,,,ROSEDALE AVENUE,CROSS BRONX NORTH SERVICE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3146685,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,
01/03/2015,13:30,,,,,,HORACE HARDING EXPRESSWAY,NASSAU BOULEVARD,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3147334,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,13:16,BRONX,10467,40.8631803,-73.8655577,"(40.8631803, -73.8655577)",BOSTON ROAD,MACE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147544,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2015,13:15,QUEENS,11691,40.6067426,-73.7565549,"(40.6067426, -73.7565549)",CHANDLER STREET,DIX AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3146836,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
01/03/2015,13:15,BROOKLYN,11236,40.6334362,-73.8828892,"(40.6334362, -73.8828892)",EAST 102 STREET,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146764,SPORT UTILITY / STATION WAGON,OTHER,,,
01/03/2015,13:00,QUEENS,11693,40.586461,-73.815433,"(40.586461, -73.815433)",BEACH 92 STREET,ROCKAWAY BEACH BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,13:00,QUEENS,11375,40.7176877,-73.848128,"(40.7176877, -73.848128)",EXETER STREET,TENNIS PLACE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3146919,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
01/03/2015,13:00,BROOKLYN,11231,40.6821334,-74.0003714,"(40.6821334, -74.0003714)",CARROLL STREET,HENRY STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3146806,UNKNOWN,,,,
01/03/2015,13:00,BROOKLYN,11230,40.6305126,-73.9573008,"(40.6305126, -73.9573008)",OCEAN AVENUE,AVENUE H,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3146771,PASSENGER VEHICLE,VAN,,,
01/03/2015,13:00,BROOKLYN,11207,40.6647513,-73.8940407,"(40.6647513, -73.8940407)",PENNSYLVANIA AVENUE,LIVONIA AVENUE,,0,0,0,0,0,0,0,0,Pavement Defective,Driver Inexperience,,,,3148914,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,13:00,BRONX,10463,40.8703607,-73.9044192,"(40.8703607, -73.9044192)",WEST KINGSBRIDGE ROAD,KINGSBRIDGE TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147087,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
01/03/2015,12:55,MANHATTAN,10013,40.7199041,-74.002601,"(40.7199041, -74.002601)",MERCER STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3146575,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2015,12:50,BROOKLYN,11206,40.69603,-73.9435263,"(40.69603, -73.9435263)",THROOP AVENUE,MYRTLE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3147210,SPORT UTILITY / STATION WAGON,,,,
01/03/2015,12:50,MANHATTAN,10028,40.7755624,-73.950337,"(40.7755624, -73.950337)",1 AVENUE,EAST 84 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3146629,TAXI,PASSENGER VEHICLE,,,
01/03/2015,12:49,MANHATTAN,10065,40.762106,-73.9601368,"(40.762106, -73.9601368)",EAST 63 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,Fatigued/Drowsy,,,,3146632,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2015,12:49,QUEENS,11372,40.7509158,-73.8731615,"(40.7509158, -73.8731615)",37 AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3146934,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,12:45,MANHATTAN,10031,40.8252325,-73.9476044,"(40.8252325, -73.9476044)",WEST 145 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3147030,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2015,11:53,STATEN ISLAND,10312,40.5591268,-74.1694734,"(40.5591268, -74.1694734)",GURLEY AVENUE,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Driver Inattention/Distraction,,,,3146957,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2015,11:30,MANHATTAN,10024,40.7887707,-73.9796903,"(40.7887707, -73.9796903)",WEST 85 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3146639,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/03/2015,11:25,QUEENS,11373,40.7343762,-73.8734167,"(40.7343762, -73.8734167)",QUEENS BOULEVARD,57 AVENUE,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3146906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,11:25,BROOKLYN,11201,40.6896312,-73.9857387,"(40.6896312, -73.9857387)",LIVINGSTON STREET,HOYT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147237,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2015,11:21,BROOKLYN,11215,40.6734869,-73.9729552,"(40.6734869, -73.9729552)",UNION STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3147201,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,11:05,QUEENS,11435,40.7035774,-73.8096952,"(40.7035774, -73.8096952)",89 AVENUE,146 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3148327,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2015,11:00,QUEENS,11691,40.6063818,-73.7547087,"(40.6063818, -73.7547087)",DIX AVENUE,BEACH CHANNEL DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3146835,VAN,SPORT UTILITY / STATION WAGON,,,
01/03/2015,11:00,BRONX,10467,40.8787451,-73.8725452,"(40.8787451, -73.8725452)",DECATUR AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3147095,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
