YR,M,D,HR,MIN,DM
2006,2,6,19,0,6876.2
2006,2,6,20,0,6682.3
2006,2,6,21,0,6425.1
2006,2,6,22,0,6135.5
2006,2,6,23,0,5758.5
2006,2,6,24,0,5263.8
2006,2,7,1,0,4819.7
2006,2,7,2,0,4566.3
2006,2,7,3,0,4430
2006,2,7,4,0,4380.5
2006,2,7,5,0,4407.2
2006,2,7,6,0,4671.2
2006,2,7,7,0,5286.3
2006,2,7,8,0,5878.3
2006,2,7,9,0,6233.3
2006,2,7,10,0,6488.5
2006,2,7,11,0,6585.1
2006,2,7,12,0,6619.6
2006,2,7,13,0,6603.4
2006,2,7,14,0,6581.3
2006,2,7,15,0,6554.5
2006,2,7,16,0,6543.4
2006,2,7,17,0,6647.2
2006,2,7,18,0,6846.8
2006,2,7,19,0,6820.8
2006,2,7,20,0,6629.1
2006,2,7,21,0,6396.3
2006,2,7,22,0,6132.9
2006,2,7,23,0,5751.7
2006,2,7,24,0,5258.8
2006,2,8,1,0,4831.3
2006,2,8,2,0,4611.1
2006,2,8,3,0,4482.8
2006,2,8,4,0,4448.8
2006,2,8,5,0,4452.4
2006,2,8,6,0,4718.3
2006,2,8,7,0,5309.4
2006,2,8,8,0,5910.7
2006,2,8,9,0,6264.5
2006,2,8,10,0,6537.5
2006,2,8,11,0,6616.8
2006,2,8,12,0,6665.9
2006,2,8,13,0,6666.1
2006,2,8,14,0,6671.5
2006,2,8,15,0,6661.2
2006,2,8,16,0,6680.8
2006,2,8,17,0,6796
2006,2,8,18,0,6985.8
2006,2,8,19,0,6920.9
2006,2,8,20,0,6734.3
2006,2,8,21,0,6495.5
2006,2,8,22,0,6226.2
2006,2,8,23,0,5841.2
2006,2,8,24,0,5364.5
2006,2,9,1,0,4912.2
2006,2,9,2,0,4667.4
2006,2,9,3,0,4541
2006,2,9,4,0,4486.1
2006,2,9,5,0,4515.8
2006,2,9,6,0,4774.4
2006,2,9,7,0,5403.8
2006,2,9,8,0,5973.5
2006,2,9,9,0,6373.5
2006,2,9,10,0,6615.2
2006,2,9,11,0,6699.7
2006,2,9,12,0,6737.9
2006,2,9,13,0,6731.2
2006,2,9,14,0,6714.7
2006,2,9,15,0,6676.6
2006,2,9,16,0,6671
2006,2,9,17,0,6746.7
2006,2,9,18,0,6930.9
2006,2,9,19,0,6921.3
2006,2,9,20,0,6739.7
2006,2,9,21,0,6513.8
2006,2,9,22,0,6242.8
2006,2,9,23,0,5854.8
2006,2,9,24,0,5396.3
2006,2,10,1,0,4957.6
2006,2,10,2,0,4719.1
2006,2,10,3,0,4577.5
2006,2,10,4,0,4522
2006,2,10,5,0,4538.9
2006,2,10,6,0,4801.8
2006,2,10,7,0,5377.1
2006,2,10,8,0,5978.9
2006,2,10,9,0,6372.7
2006,2,10,10,0,6658.2
2006,2,10,11,0,6751.2
2006,2,10,12,0,6768
2006,2,10,13,0,6751.8
2006,2,10,14,0,6722.2
2006,2,10,15,0,6662.6
2006,2,10,16,0,6637.2
2006,2,10,17,0,6709.3
2006,2,10,18,0,6856.1
2006,2,10,19,0,6811.8
2006,2,10,20,0,6598
2006,2,10,21,0,6330.1
2006,2,10,22,0,6066
2006,2,10,23,0,5755.4
2006,2,10,24,0,5370.8
2006,2,11,1,0,4979.3
2006,2,11,2,0,4707.7
2006,2,11,3,0,4533.4
2006,2,11,4,0,4440.1
2006,2,11,5,0,4414.2
2006,2,11,6,0,4472.7
2006,2,11,7,0,4657.6
2006,2,11,8,0,4868
2006,2,11,9,0,5202.6
2006,2,11,10,0,5506.5
2006,2,11,11,0,5712.7
2006,2,11,12,0,5824.4
2006,2,11,13,0,5834.7
2006,2,11,14,0,5790.3
2006,2,11,15,0,5775.1
2006,2,11,16,0,5817.6
2006,2,11,17,0,5937.9
2006,2,11,18,0,6175.8
2006,2,11,19,0,6315.4
2006,2,11,20,0,6242.7
2006,2,11,21,0,6073.7
2006,2,11,22,0,5905.1
2006,2,11,23,0,5697.1
2006,2,11,24,0,5403.9
2006,2,12,1,0,5080.8
2006,2,12,2,0,4845
2006,2,12,3,0,4677.2
2006,2,12,4,0,4589.9
2006,2,12,5,0,4547
2006,2,12,6,0,4582.3
2006,2,12,7,0,4701.4
2006,2,12,8,0,4788.5
2006,2,12,9,0,5042.6
2006,2,12,10,0,5317.6
2006,2,12,11,0,5527.1
2006,2,12,12,0,5660.1
2006,2,12,13,0,5721.4
2006,2,12,14,0,5730.7
2006,2,12,15,0,5732.7
2006,2,12,16,0,5738.1
2006,2,12,17,0,5793
2006,2,12,18,0,6063.2
2006,2,12,19,0,6297
2006,2,12,20,0,6232.1
2006,2,12,21,0,6092.3
2006,2,12,22,0,5913.3
2006,2,12,23,0,5644.8
2006,2,12,24,0,5286
2006,2,13,1,0,4944.1
2006,2,13,2,0,4747.3
2006,2,13,3,0,4636.8
2006,2,13,4,0,4584.5
2006,2,13,5,0,4627.9
2006,2,13,6,0,4877.4
2006,2,13,7,0,5355.4
2006,2,13,8,0,5841.5
2006,2,13,9,0,6241.6
2006,2,13,10,0,6549.3
2006,2,13,11,0,6736.2
2006,2,13,12,0,6793.8
2006,2,13,13,0,6794.3
2006,2,13,14,0,6758.4
2006,2,13,15,0,6757.4
2006,2,13,16,0,6734.4
2006,2,13,17,0,6806.9
2006,2,13,18,0,6991.4
2006,2,13,19,0,7046.6
2006,2,13,20,0,6855
2006,2,13,21,0,6608.1
2006,2,13,22,0,6305.2
2006,2,13,23,0,5920.7
2006,2,13,24,0,5427.5
2006,2,14,1,0,4990.2
2006,2,14,2,0,4726.1
2006,2,14,3,0,4583.4
2006,2,14,4,0,4530.6
2006,2,14,5,0,4559.9
2006,2,14,6,0,4828
2006,2,14,7,0,5388.4
2006,2,14,8,0,5952.5
2006,2,14,9,0,6338.6
2006,2,14,10,0,6581.6
2006,2,14,11,0,6676
2006,2,14,12,0,6709.5
2006,2,14,13,0,6686.6
2006,2,14,14,0,6670.1
2006,2,14,15,0,6640.6
2006,2,14,16,0,6622.1
2006,2,14,17,0,6685.6
2006,2,14,18,0,6857.5
2006,2,14,19,0,6905
2006,2,14,20,0,6681.5
2006,2,14,21,0,6429.7
2006,2,14,22,0,6141.1
2006,2,14,23,0,5764.5
2006,2,14,24,0,5310.3
2006,2,15,1,0,4874.2
2006,2,15,2,0,4625.4
2006,2,15,3,0,4488.1
2006,2,15,4,0,4425.5
2006,2,15,5,0,4450.5
2006,2,15,6,0,4722.2
2006,2,15,7,0,5272.4
2006,2,15,8,0,5856.1
2006,2,15,9,0,6216.8
2006,2,15,10,0,6467.7
2006,2,15,11,0,6561.7
2006,2,15,12,0,6595.4
2006,2,15,13,0,6578.2
2006,2,15,14,0,6551.9
2006,2,15,15,0,6536.6
2006,2,15,16,0,6529.1
2006,2,15,17,0,6588.4
2006,2,15,18,0,6749.2
2006,2,15,19,0,6778.1
2006,2,15,20,0,6584.6
2006,2,15,21,0,6330.7
2006,2,15,22,0,6043.8
2006,2,15,23,0,5650.4
2006,2,15,24,0,5169.6
2006,2,16,1,0,4725.1
2006,2,16,2,0,4479.8
2006,2,16,3,0,4350.4
2006,2,16,4,0,4289.3
2006,2,16,5,0,4313.1
2006,2,16,6,0,4591.2
2006,2,16,7,0,5173.7
2006,2,16,8,0,5773.2
2006,2,16,9,0,6128.4
2006,2,16,10,0,6374
2006,2,16,11,0,6465.2
2006,2,16,12,0,6504.7
2006,2,16,13,0,6494.2
2006,2,16,14,0,6488.2
2006,2,16,15,0,6465.2
2006,2,16,16,0,6438.2
2006,2,16,17,0,6521.9
2006,2,16,18,0,6689.9
2006,2,16,19,0,6701.6
2006,2,16,20,0,6502.9
2006,2,16,21,0,6248.7
2006,2,16,22,0,5980.5
2006,2,16,23,0,5606.9
2006,2,16,24,0,5141.9
2006,2,17,1,0,4700.4
2006,2,17,2,0,4446.4
2006,2,17,3,0,4300.5
2006,2,17,4,0,4239
2006,2,17,5,0,4253.2
2006,2,17,6,0,4494.3
2006,2,17,7,0,5072.1
2006,2,17,8,0,5667.5
2006,2,17,9,0,6142.5
2006,2,17,10,0,6436.4
2006,2,17,11,0,6491
2006,2,17,12,0,6566.2
2006,2,17,13,0,6543.4
2006,2,17,14,0,6486
2006,2,17,15,0,6416.9
2006,2,17,16,0,6397.6
2006,2,17,17,0,6444
2006,2,17,18,0,6590.7
2006,2,17,19,0,6613.7
2006,2,17,20,0,6413.1
2006,2,17,21,0,6205.9
2006,2,17,22,0,5953.9
2006,2,17,23,0,5663.2
2006,2,17,24,0,5284.3
2006,2,18,1,0,4925.9
2006,2,18,2,0,4672.8
2006,2,18,3,0,4511.6
2006,2,18,4,0,4418.5
2006,2,18,5,0,4395
2006,2,18,6,0,4456.2
2006,2,18,7,0,4614
2006,2,18,8,0,4818.6
2006,2,18,9,0,5176.1
2006,2,18,10,0,5498.2
2006,2,18,11,0,5697.5
2006,2,18,12,0,5807.4
2006,2,18,13,0,5816.7
2006,2,18,14,0,5784.6
2006,2,18,15,0,5755.4
2006,2,18,16,0,5751.1
2006,2,18,17,0,5787.3
2006,2,18,18,0,5971.3
2006,2,18,19,0,6248.4
2006,2,18,20,0,6209
2006,2,18,21,0,6086.4
2006,2,18,22,0,5967.5
2006,2,18,23,0,5773.7
2006,2,18,24,0,5499.9
2006,2,19,1,0,5194.4
2006,2,19,2,0,4944.7
2006,2,19,3,0,4771.5
2006,2,19,4,0,4685.6
2006,2,19,5,0,4639.2
2006,2,19,6,0,4674.2
2006,2,19,7,0,4742.4
2006,2,19,8,0,4831.4
2006,2,19,9,0,5065.9
2006,2,19,10,0,5340.1
2006,2,19,11,0,5538.2
2006,2,19,12,0,5653.7
2006,2,19,13,0,5685.3
2006,2,19,14,0,5680.4
2006,2,19,15,0,5635.2
2006,2,19,16,0,5625.7
2006,2,19,17,0,5666.9
2006,2,19,18,0,5850.8
2006,2,19,19,0,6122.6
2006,2,19,20,0,6059.7
2006,2,19,21,0,5954.8
2006,2,19,22,0,5826
2006,2,19,23,0,5643.3
2006,2,19,24,0,5333.4
2006,2,20,1,0,5004
2006,2,20,2,0,4780.9
2006,2,20,3,0,4636.3
2006,2,20,4,0,4553.1
2006,2,20,5,0,4555.3
2006,2,20,6,0,4686.3
2006,2,20,7,0,4923.6
2006,2,20,8,0,5165.7
2006,2,20,9,0,5491.8
2006,2,20,10,0,5796.2
2006,2,20,11,0,6012.6
2006,2,20,12,0,6106.9
2006,2,20,13,0,6117.4
2006,2,20,14,0,6085.2
2006,2,20,15,0,6045.2
2006,2,20,16,0,6015.3
2006,2,20,17,0,6043.7
2006,2,20,18,0,6218.2
2006,2,20,19,0,6425.8
2006,2,20,20,0,6316.5
2006,2,20,21,0,6136.9
2006,2,20,22,0,5934.4
2006,2,20,23,0,5644.7
2006,2,20,24,0,5255.7
2006,2,21,1,0,4881.9
2006,2,21,2,0,4647.2
2006,2,21,3,0,4509.2
2006,2,21,4,0,4447.3
2006,2,21,5,0,4457.6
2006,2,21,6,0,4701.4
2006,2,21,7,0,5197.3
2006,2,21,8,0,5744.4
2006,2,21,9,0,6196.1
2006,2,21,10,0,6483.9
2006,2,21,11,0,6612.4
2006,2,21,12,0,6673.4
2006,2,21,13,0,6666.1
2006,2,21,14,0,6644.3
2006,2,21,15,0,6626.6
2006,2,21,16,0,6621.8
2006,2,21,17,0,6659.1
2006,2,21,18,0,6756.7
2006,2,21,19,0,6839.2
2006,2,21,20,0,6644.1
2006,2,21,21,0,6410.7
2006,2,21,22,0,6143
2006,2,21,23,0,5781.8
2006,2,21,24,0,5331.9
2006,2,22,1,0,4894
2006,2,22,2,0,4638.4
2006,2,22,3,0,4494.5
2006,2,22,4,0,4410.7
2006,2,22,5,0,4424.5
2006,2,22,6,0,4671
2006,2,22,7,0,5182.4
2006,2,22,8,0,5732.9
2006,2,22,9,0,6179
2006,2,22,10,0,6430.7
2006,2,22,11,0,6538.1
2006,2,22,12,0,6588.5
2006,2,22,13,0,6586.7
2006,2,22,14,0,6574.7
2006,2,22,15,0,6558.4
2006,2,22,16,0,6549.4
2006,2,22,17,0,6658.1
2006,2,22,18,0,6799.9
2006,2,22,19,0,6775.9
2006,2,22,20,0,6591.8
2006,2,22,21,0,6351.1
2006,2,22,22,0,6079
2006,2,22,23,0,5723
2006,2,22,24,0,5258.5
2006,2,23,1,0,4817.5
2006,2,23,2,0,4558.7
2006,2,23,3,0,4415.4
2006,2,23,4,0,4341.9
2006,2,23,5,0,4352.9
2006,2,23,6,0,4592.7
2006,2,23,7,0,5109.1
2006,2,23,8,0,5689.2
2006,2,23,9,0,6175.6
2006,2,23,10,0,6469.6
2006,2,23,11,0,6606.7
2006,2,23,12,0,6632
2006,2,23,13,0,6633.9
2006,2,23,14,0,6624.7
2006,2,23,15,0,6578.9
2006,2,23,16,0,6571.5
2006,2,23,17,0,6655.7
2006,2,23,18,0,6697.3
2006,2,23,19,0,6725.4
2006,2,23,20,0,6535.5
2006,2,23,21,0,6301.1
2006,2,23,22,0,6049
2006,2,23,23,0,5702.2
2006,2,23,24,0,5282.5
2006,2,24,1,0,4846.3
2006,2,24,2,0,4564.8
2006,2,24,3,0,4406.5
2006,2,24,4,0,4350.5
2006,2,24,5,0,4378.7
2006,2,24,6,0,4621.1
2006,2,24,7,0,5099.7
2006,2,24,8,0,5649.4
2006,2,24,9,0,6116.8
2006,2,24,10,0,6427
2006,2,24,11,0,6492.6
2006,2,24,12,0,6602.2
2006,2,24,13,0,6638.2
2006,2,24,14,0,6627.4
2006,2,24,15,0,6589.2
2006,2,24,16,0,6563.8
2006,2,24,17,0,6574.4
2006,2,24,18,0,6682.7
2006,2,24,19,0,6745
2006,2,24,20,0,6571.4
2006,2,24,21,0,6366.8
2006,2,24,22,0,6120.8
2006,2,24,23,0,5809.5
2006,2,24,24,0,5449.1
2006,2,25,1,0,5060.7
2006,2,25,2,0,4788.9
2006,2,25,3,0,4630
2006,2,25,4,0,4543.6
2006,2,25,5,0,4506.4
2006,2,25,6,0,4568.6
2006,2,25,7,0,4679.9
2006,2,25,8,0,4863.7
2006,2,25,9,0,5193.5
2006,2,25,10,0,5497.6
2006,2,25,11,0,5738.8
2006,2,25,12,0,5824.8
2006,2,25,13,0,5813.8
2006,2,25,14,0,5741.9
2006,2,25,15,0,5668.9
2006,2,25,16,0,5608
2006,2,25,17,0,5600.5
2006,2,25,18,0,5754.4
2006,2,25,19,0,5999.4
2006,2,25,20,0,5959
2006,2,25,21,0,5838.8
2006,2,25,22,0,5695.5
2006,2,25,23,0,5541.2
2006,2,25,24,0,5316.3
2006,2,26,1,0,5024.9
2006,2,26,2,0,4776
2006,2,26,3,0,4619.3
2006,2,26,4,0,4536.4
2006,2,26,5,0,4502.6
2006,2,26,6,0,4547.3
2006,2,26,7,0,4615.2
2006,2,26,8,0,4714
2006,2,26,9,0,4964.7
2006,2,26,10,0,5240.2
2006,2,26,11,0,5470.2
2006,2,26,12,0,5631
2006,2,26,13,0,5711
2006,2,26,14,0,5729.3
2006,2,26,15,0,5724.5
2006,2,26,16,0,5738.9
2006,2,26,17,0,5797.4
2006,2,26,18,0,6016.3
2006,2,26,19,0,6325.7
2006,2,26,20,0,6319
2006,2,26,21,0,6224.9
2006,2,26,22,0,6055.3
2006,2,26,23,0,5817.3
2006,2,26,24,0,5451.1
2006,2,27,1,0,5076.7
2006,2,27,2,0,4863.5
2006,2,27,3,0,4722.2
2006,2,27,4,0,4675.2
2006,2,27,5,0,4710.4
2006,2,27,6,0,4991
2006,2,27,7,0,5508.7
2006,2,27,8,0,6093.4
2006,2,27,9,0,6492.4
2006,2,27,10,0,6790.8
2006,2,27,11,0,6920.5
2006,2,27,12,0,6949.3
2006,2,27,13,0,6940.8
2006,2,27,14,0,6935.1
2006,2,27,15,0,6908.7
2006,2,27,16,0,6889.3
2006,2,27,17,0,6947.6
2006,2,27,18,0,7048.1
2006,2,27,19,0,7135.9
2006,2,27,20,0,6969
2006,2,27,21,0,6702.9
2006,2,27,22,0,6427.6
2006,2,27,23,0,6055.1
2006,2,27,24,0,5537.8
2006,2,28,1,0,5074.8
2006,2,28,2,0,4819.3
2006,2,28,3,0,4680.6
2006,2,28,4,0,4632
2006,2,28,5,0,4672.8
2006,2,28,6,0,4916.9
2006,2,28,7,0,5474.8
2006,2,28,8,0,6058.9
2006,2,28,9,0,6454
2006,2,28,10,0,6734.3
2006,2,28,11,0,6826.1
2006,2,28,12,0,6868.5
2006,2,28,13,0,6858.5
2006,2,28,14,0,6844.6
2006,2,28,15,0,6815.6
2006,2,28,16,0,6801.4
2006,2,28,17,0,6836.3
2006,2,28,18,0,6928.4
2006,2,28,19,0,7024.5
2006,2,28,20,0,6875.5
2006,2,28,21,0,6610.4
2006,2,28,22,0,6329.8
2006,2,28,23,0,5959.3
2006,2,28,24,0,5465.5
2006,3,1,1,0,5034.6
2006,3,1,2,0,4794.7
2006,3,1,3,0,4644.8
2006,3,1,4,0,4585.7
2006,3,1,5,0,4606.3
2006,3,1,6,0,4862.7
2006,3,1,7,0,5401.1
2006,3,1,8,0,5974
2006,3,1,9,0,6365.3
2006,3,1,10,0,6638.5
2006,3,1,11,0,6732.9
2006,3,1,12,0,6765.1
2006,3,1,13,0,6734.8
2006,3,1,14,0,6696.9
2006,3,1,15,0,6663.8
2006,3,1,16,0,6653.5
2006,3,1,17,0,6685.9
2006,3,1,18,0,6768.8
2006,3,1,19,0,6886
2006,3,1,20,0,6689.8
2006,3,1,21,0,6486.9
2006,3,1,22,0,6212
2006,3,1,23,0,5837
2006,3,1,24,0,5366.8
2006,3,2,1,0,4924.9
2006,3,2,2,0,4675.7
2006,3,2,3,0,4516.4
2006,3,2,4,0,4453.7
2006,3,2,5,0,4481.9
2006,3,2,6,0,4747.2
2006,3,2,7,0,5293.9
2006,3,2,8,0,5938.5
2006,3,2,9,0,6377.2
2006,3,2,10,0,6701.2
2006,3,2,11,0,6866.6
2006,3,2,12,0,6965.3
2006,3,2,13,0,7030.9
2006,3,2,14,0,7038.3
2006,3,2,15,0,7047.6
2006,3,2,16,0,7080.1
2006,3,2,17,0,7165.2
2006,3,2,18,0,7194.1
2006,3,2,19,0,7116.6
2006,3,2,20,0,6913.2
2006,3,2,21,0,6646.5
2006,3,2,22,0,6333.1
2006,3,2,23,0,5962.3
2006,3,2,24,0,5468.1
2006,3,3,1,0,5037.4
2006,3,3,2,0,4792.4
2006,3,3,3,0,4651.4
2006,3,3,4,0,4597.6
2006,3,3,5,0,4627.5
2006,3,3,6,0,4894
2006,3,3,7,0,5403.4
2006,3,3,8,0,6004.5
2006,3,3,9,0,6433.8
2006,3,3,10,0,6714.2
2006,3,3,11,0,6852.2
2006,3,3,12,0,6905.4
2006,3,3,13,0,6874
2006,3,3,14,0,6827.7
2006,3,3,15,0,6788.4
2006,3,3,16,0,6781.9
2006,3,3,17,0,6831.9
2006,3,3,18,0,6898.9
2006,3,3,19,0,6964.2
2006,3,3,20,0,6802.3
2006,3,3,21,0,6559.5
2006,3,3,22,0,6324.8
2006,3,3,23,0,6008.6
2006,3,3,24,0,5611.1
2006,3,4,1,0,5229.5
2006,3,4,2,0,4953.2
2006,3,4,3,0,4782.8
2006,3,4,4,0,4691.9
2006,3,4,5,0,4659.1
2006,3,4,6,0,4856.2
2006,3,4,7,0,5053.2
2006,3,4,8,0,5250.3
2006,3,4,9,0,5447.3
2006,3,4,10,0,5675
2006,3,4,11,0,5851.8
2006,3,4,12,0,5936
2006,3,4,13,0,5933.9
2006,3,4,14,0,5874.8
2006,3,4,15,0,5819.9
2006,3,4,16,0,5770.2
2006,3,4,17,0,5758.7
2006,3,4,18,0,5864.2
2006,3,4,19,0,6158.4
2006,3,4,20,0,6117.4
2006,3,4,21,0,5982.1
2006,3,4,22,0,5825.4
2006,3,4,23,0,5641.2
2006,3,4,24,0,5320.5
2006,3,5,1,0,5022.5
2006,3,5,2,0,4767.4
2006,3,5,3,0,4588.8
2006,3,5,4,0,4496
2006,3,5,5,0,4454.2
2006,3,5,6,0,4507
2006,3,5,7,0,4547.7
2006,3,5,8,0,4673.1
2006,3,5,9,0,4944
2006,3,5,10,0,5192.5
2006,3,5,11,0,5400.8
2006,3,5,12,0,5508.5
2006,3,5,13,0,5564.4
2006,3,5,14,0,5555.4
2006,3,5,15,0,5514.7
2006,3,5,16,0,5508.6
2006,3,5,17,0,5540.5
2006,3,5,18,0,5673.9
2006,3,5,19,0,6018.6
2006,3,5,20,0,6014
2006,3,5,21,0,5892.3
2006,3,5,22,0,5753
2006,3,5,23,0,5518.3
2006,3,5,24,0,5164.7
2006,3,6,1,0,4805.8
2006,3,6,2,0,4587.2
2006,3,6,3,0,4454.6
2006,3,6,4,0,4399.8
2006,3,6,5,0,4434.1
2006,3,6,6,0,4718.2
2006,3,6,7,0,5243.1
2006,3,6,8,0,5834.5
2006,3,6,9,0,6238.8
2006,3,6,10,0,6518.4
2006,3,6,11,0,6624.6
2006,3,6,12,0,6654.1
2006,3,6,13,0,6630
2006,3,6,14,0,6605.8
2006,3,6,15,0,6592.9
2006,3,6,16,0,6585.8
2006,3,6,17,0,6631.3
2006,3,6,18,0,6710
2006,3,6,19,0,6793.3
2006,3,6,20,0,6643.3
2006,3,6,21,0,6395
2006,3,6,22,0,6120
2006,3,6,23,0,5735
2006,3,6,24,0,5242.4
2006,3,7,1,0,4817.6
2006,3,7,2,0,4578.5
2006,3,7,3,0,4443
2006,3,7,4,0,4396.1
2006,3,7,5,0,4433.6
2006,3,7,6,0,4715.4
2006,3,7,7,0,5260.8
2006,3,7,8,0,5868.3
2006,3,7,9,0,6260.2
2006,3,7,10,0,6508.3
2006,3,7,11,0,6596.5
2006,3,7,12,0,6611.7
2006,3,7,13,0,6602.7
2006,3,7,14,0,6587.8
2006,3,7,15,0,6577.6
2006,3,7,16,0,6546.8
2006,3,7,17,0,6580.5
2006,3,7,18,0,6633.9
2006,3,7,19,0,6736.7
2006,3,7,20,0,6614.6
2006,3,7,21,0,6400.4
2006,3,7,22,0,6113.6
2006,3,7,23,0,5721
2006,3,7,24,0,5251.4
2006,3,8,1,0,4821.1
2006,3,8,2,0,4577
2006,3,8,3,0,4459
2006,3,8,4,0,4408.7
2006,3,8,5,0,4439.1
2006,3,8,6,0,4691.4
2006,3,8,7,0,5224.2
2006,3,8,8,0,5828.4
2006,3,8,9,0,6237.9
2006,3,8,10,0,6498.6
2006,3,8,11,0,6573.9
2006,3,8,12,0,6611.6
2006,3,8,13,0,6594
2006,3,8,14,0,6572.8
2006,3,8,15,0,6542.5
2006,3,8,16,0,6520.4
2006,3,8,17,0,6572.2
2006,3,8,18,0,6654.7
2006,3,8,19,0,6759.3
2006,3,8,20,0,6608.1
2006,3,8,21,0,6346.3
2006,3,8,22,0,6056.7
2006,3,8,23,0,5665.4
2006,3,8,24,0,5181.5
2006,3,9,1,0,4730.5
2006,3,9,2,0,4485
2006,3,9,3,0,4352.2
2006,3,9,4,0,4287.2
2006,3,9,5,0,4306.9
2006,3,9,6,0,4563.2
2006,3,9,7,0,5108.8
2006,3,9,8,0,5710.2
2006,3,9,9,0,6189
2006,3,9,10,0,6463.2
2006,3,9,11,0,6600.1
2006,3,9,12,0,6623
2006,3,9,13,0,6601.4
2006,3,9,14,0,6561.5
2006,3,9,15,0,6519.5
2006,3,9,16,0,6554.6
2006,3,9,17,0,6655.9
2006,3,9,18,0,6710
2006,3,9,19,0,6749.6
2006,3,9,20,0,6569.9
2006,3,9,21,0,6296
2006,3,9,22,0,6016.2
2006,3,9,23,0,5598.1
2006,3,9,24,0,5128.6
2006,3,10,1,0,4696.8
2006,3,10,2,0,4458.2
2006,3,10,3,0,4309
2006,3,10,4,0,4238.6
2006,3,10,5,0,4256.5
2006,3,10,6,0,4520.4
2006,3,10,7,0,5070.7
2006,3,10,8,0,5678.7
2006,3,10,9,0,6052
2006,3,10,10,0,6351
2006,3,10,11,0,6489
2006,3,10,12,0,6550.8
2006,3,10,13,0,6545.6
2006,3,10,14,0,6548
2006,3,10,15,0,6531.2
2006,3,10,16,0,6506.3
2006,3,10,17,0,6550
2006,3,10,18,0,6540.6
2006,3,10,19,0,6512.1
2006,3,10,20,0,6309.2
2006,3,10,21,0,6052.9
2006,3,10,22,0,5779.2
2006,3,10,23,0,5449.2
2006,3,10,24,0,5053.9
2006,3,11,1,0,4695.1
2006,3,11,2,0,4394.3
2006,3,11,3,0,4232.3
2006,3,11,4,0,4138.4
2006,3,11,5,0,4105.5
2006,3,11,6,0,4168.4
2006,3,11,7,0,4254.3
2006,3,11,8,0,4511.3
2006,3,11,9,0,4871.2
2006,3,11,10,0,5160.8
2006,3,11,11,0,5357.2
2006,3,11,12,0,5441.9
2006,3,11,13,0,5456.3
2006,3,11,14,0,5406.6
2006,3,11,15,0,5351.4
2006,3,11,16,0,5312.3
2006,3,11,17,0,5314.6
2006,3,11,18,0,5413.9
2006,3,11,19,0,5682.4
2006,3,11,20,0,5660.9
2006,3,11,21,0,5521.9
2006,3,11,22,0,5368.8
2006,3,11,23,0,5173.5
2006,3,11,24,0,4896.9
2006,3,12,1,0,4581.3
2006,3,12,2,0,4342.1
2006,3,12,3,0,4158.6
2006,3,12,4,0,4075.2
2006,3,12,5,0,4018.3
2006,3,12,6,0,4052.2
2006,3,12,7,0,4095.8
2006,3,12,8,0,4262.5
2006,3,12,9,0,4582.8
2006,3,12,10,0,4900.6
2006,3,12,11,0,5171.7
2006,3,12,12,0,5404.7
2006,3,12,13,0,5418.3
2006,3,12,14,0,5420.9
2006,3,12,15,0,5415
2006,3,12,16,0,5409.4
2006,3,12,17,0,5465.9
2006,3,12,18,0,5545.1
2006,3,12,19,0,5767.7
2006,3,12,20,0,5759.6
2006,3,12,21,0,5676.2
2006,3,12,22,0,5475.8
2006,3,12,23,0,5217.6
2006,3,12,24,0,4848.9
2006,3,13,1,0,4483
2006,3,13,2,0,4265.9
2006,3,13,3,0,4135.8
2006,3,13,4,0,4075.9
2006,3,13,5,0,4106.8
2006,3,13,6,0,4379
2006,3,13,7,0,4919.7
2006,3,13,8,0,5568.9
2006,3,13,9,0,6006.8
2006,3,13,10,0,6279.3
2006,3,13,11,0,6401
2006,3,13,12,0,6443.2
2006,3,13,13,0,6439.2
2006,3,13,14,0,6458.1
2006,3,13,15,0,6440.4
2006,3,13,16,0,6424.4
2006,3,13,17,0,6447.9
2006,3,13,18,0,6498
2006,3,13,19,0,6552.9
2006,3,13,20,0,6416.1
2006,3,13,21,0,6191.8
2006,3,13,22,0,5887.8
2006,3,13,23,0,5497.2
2006,3,13,24,0,5017.3
2006,3,14,1,0,4573.1
2006,3,14,2,0,4316.5
2006,3,14,3,0,4177.3
2006,3,14,4,0,4098.4
2006,3,14,5,0,4117.4
2006,3,14,6,0,4387.9
2006,3,14,7,0,4951.2
2006,3,14,8,0,5639.2
2006,3,14,9,0,6063.8
2006,3,14,10,0,6312.5
2006,3,14,11,0,6427.5
2006,3,14,12,0,6427.6
2006,3,14,13,0,6379.1
2006,3,14,14,0,6384.7
2006,3,14,15,0,6365.4
2006,3,14,16,0,6361.8
2006,3,14,17,0,6381.7
2006,3,14,18,0,6418.9
2006,3,14,19,0,6500.2
2006,3,14,20,0,6407.9
2006,3,14,21,0,6202
2006,3,14,22,0,5938.9
2006,3,14,23,0,5556.3
2006,3,14,24,0,5072.7
2006,3,15,1,0,4649.4
2006,3,15,2,0,4401
2006,3,15,3,0,4264.3
2006,3,15,4,0,4207.3
2006,3,15,5,0,4235.4
2006,3,15,6,0,4511.3
2006,3,15,7,0,5026.2
2006,3,15,8,0,5657.4
2006,3,15,9,0,6079.9
2006,3,15,10,0,6368.7
2006,3,15,11,0,6480.8
2006,3,15,12,0,6522.2
2006,3,15,13,0,6516.6
2006,3,15,14,0,6518.5
2006,3,15,15,0,6499.8
